timestamp,joint,angle
24.955,hip_R_flex,72.6
25.056,hip_R_flex,107.9
25.163,hip_R_flex,108.1
25.262,hip_R_flex,107.9
25.368,hip_R_flex,107.3
25.467,hip_R_flex,107.6
25.571,hip_R_flex,107.5
25.671,hip_R_flex,107.6
25.776,hip_R_flex,108.5
25.875,hip_R_flex,108.7
25.987,hip_R_flex,109.6
26.093,hip_R_flex,109.4
26.192,hip_R_flex,111.0
26.299,hip_R_flex,111.2
26.403,hip_R_flex,110.8
26.508,hip_R_flex,110.8
26.614,hip_R_flex,110.3
26.719,hip_R_flex,110.6
26.818,hip_R_flex,110.6
26.912,hip_R_flex,108.8
27.009,hip_R_flex,107.8
27.100,hip_R_flex,110.7
27.192,hip_R_flex,110.6
27.305,hip_R_flex,109.5
27.413,hip_R_flex,109.0
27.521,hip_R_flex,108.6
27.629,hip_R_flex,108.9
27.747,hip_R_flex,110.5
27.844,hip_R_flex,109.4
27.940,hip_R_flex,109.5
28.036,hip_R_flex,109.0
28.140,hip_R_flex,108.8
28.235,hip_R_flex,108.2
28.329,hip_R_flex,107.9
28.423,hip_R_flex,108.0
28.520,hip_R_flex,108.0
14.818,knee_L_flex,180.0
14.920,knee_L_flex,180.0
15.029,knee_L_flex,180.0
15.134,knee_L_flex,180.0
15.225,knee_L_flex,180.0
15.320,knee_L_flex,180.0
15.433,knee_L_flex,180.0
15.525,knee_L_flex,180.0
15.620,knee_L_flex,180.0
15.718,knee_L_flex,180.0
15.813,knee_L_flex,180.0
15.908,knee_L_flex,180.0
16.005,knee_L_flex,180.0
16.097,knee_L_flex,180.0
16.190,knee_L_flex,180.0
16.279,knee_L_flex,180.0
16.370,knee_L_flex,180.0
16.461,knee_L_flex,180.0
16.550,knee_L_flex,180.0
16.641,knee_L_flex,180.0
16.732,knee_L_flex,180.0
16.820,knee_L_flex,180.0
16.913,knee_L_flex,180.0
17.001,knee_L_flex,180.0
17.105,knee_L_flex,180.0
17.194,knee_L_flex,180.0
17.285,knee_L_flex,180.0
17.373,knee_L_flex,180.0
17.468,knee_L_flex,180.0
17.559,knee_L_flex,180.0
17.651,knee_L_flex,180.0
17.744,knee_L_flex,180.0
17.839,knee_L_flex,180.0
17.934,knee_L_flex,180.0
18.035,knee_L_flex,0.0
18.143,knee_L_flex,0.0
18.243,knee_L_flex,0.0
18.345,knee_L_flex,0.0
18.439,knee_L_flex,0.0
18.535,knee_L_flex,0.0
18.634,knee_L_flex,0.0
18.737,knee_L_flex,0.0
18.836,knee_L_flex,0.0
18.942,knee_L_flex,0.0
19.051,knee_L_flex,0.0
19.144,knee_L_flex,0.0
19.244,knee_L_flex,180.0
19.343,knee_L_flex,0.0
19.450,knee_L_flex,0.0
19.550,knee_L_flex,0.0
19.644,knee_L_flex,180.0
19.740,knee_L_flex,0.0
19.849,knee_L_flex,180.0
19.952,knee_L_flex,0.0
20.056,knee_L_flex,180.0
20.159,knee_L_flex,180.0
20.264,knee_L_flex,180.0
20.358,knee_L_flex,180.0
20.457,knee_L_flex,180.0
20.568,knee_L_flex,180.0
20.667,knee_L_flex,180.0
20.764,knee_L_flex,180.0
20.868,knee_L_flex,180.0
20.969,knee_L_flex,180.0
21.077,knee_L_flex,180.0
21.175,knee_L_flex,180.0
21.279,knee_L_flex,180.0
21.376,knee_L_flex,180.0
21.469,knee_L_flex,180.0
21.570,knee_L_flex,0.0
21.674,knee_L_flex,180.0
21.769,knee_L_flex,180.0
21.867,knee_L_flex,0.0
21.976,knee_L_flex,0.0
22.075,knee_L_flex,0.0
22.178,knee_L_flex,0.0
22.276,knee_L_flex,0.0
22.374,knee_L_flex,0.0
22.470,knee_L_flex,0.0
22.571,knee_L_flex,0.0
22.671,knee_L_flex,0.0
22.780,knee_L_flex,0.0
22.874,knee_L_flex,0.0
22.975,knee_L_flex,0.0
23.084,knee_L_flex,180.0
23.179,knee_L_flex,180.0
23.277,knee_L_flex,0.0
23.375,knee_L_flex,180.0
23.484,knee_L_flex,180.0
23.582,knee_L_flex,180.0
23.687,knee_L_flex,180.0
23.798,knee_L_flex,180.0
23.899,knee_L_flex,180.0
24.002,knee_L_flex,180.0
24.107,knee_L_flex,180.0
24.218,knee_L_flex,180.0
24.334,knee_L_flex,0.0
24.434,knee_L_flex,0.0
24.537,knee_L_flex,0.0
24.643,knee_L_flex,0.0
24.745,knee_L_flex,0.0
24.856,knee_L_flex,0.0
24.955,knee_L_flex,180.0
25.056,knee_L_flex,180.0
25.163,knee_L_flex,180.0
25.262,knee_L_flex,180.0
25.368,knee_L_flex,180.0
25.467,knee_L_flex,180.0
25.571,knee_L_flex,180.0
25.671,knee_L_flex,180.0
25.776,knee_L_flex,180.0
25.875,knee_L_flex,180.0
25.987,knee_L_flex,180.0
26.093,knee_L_flex,0.0
26.192,knee_L_flex,0.0
26.299,knee_L_flex,180.0
26.403,knee_L_flex,0.0
26.508,knee_L_flex,0.0
26.614,knee_L_flex,0.0
26.719,knee_L_flex,180.0
26.818,knee_L_flex,180.0
26.912,knee_L_flex,180.0
27.009,knee_L_flex,180.0
27.100,knee_L_flex,180.0
27.192,knee_L_flex,180.0
27.305,knee_L_flex,180.0
27.413,knee_L_flex,180.0
27.521,knee_L_flex,180.0
27.629,knee_L_flex,180.0
27.747,knee_L_flex,180.0
27.844,knee_L_flex,180.0
27.940,knee_L_flex,180.0
28.036,knee_L_flex,180.0
28.140,knee_L_flex,180.0
28.235,knee_L_flex,180.0
28.329,knee_L_flex,180.0
28.423,knee_L_flex,180.0
28.520,knee_L_flex,180.0
14.818,knee_R_flex,180.0
14.920,knee_R_flex,180.0
15.029,knee_R_flex,180.0
15.134,knee_R_flex,180.0
15.225,knee_R_flex,180.0
15.320,knee_R_flex,180.0
15.433,knee_R_flex,180.0
15.525,knee_R_flex,180.0
15.620,knee_R_flex,180.0
15.718,knee_R_flex,180.0
15.813,knee_R_flex,180.0
15.908,knee_R_flex,0.0
16.005,knee_R_flex,180.0
16.097,knee_R_flex,180.0
16.190,knee_R_flex,0.0
16.279,knee_R_flex,180.0
16.370,knee_R_flex,180.0
