timestamp,cadence,step_time_L,step_time_R,SI
47.006,0.0,,,
47.146,0.0,,,
47.301,0.0,,,
47.459,0.0,,,
47.599,0.0,,,
47.739,0.0,,,
47.881,0.0,,,
48.006,0.0,,,
48.129,0.0,,,
48.269,0.0,,,
48.408,0.0,,,
48.578,0.0,,,
48.718,0.0,,,
48.844,0.0,,,
48.984,0.0,,,
49.125,0.0,,,
49.264,0.0,,,
49.420,0.0,,,
49.543,0.0,,,
49.683,0.0,,,
49.810,0.0,,,
49.949,0.0,,,
50.089,0.0,,,
50.215,0.0,,,
50.354,0.0,,,
50.493,0.0,,,
50.619,0.0,,,
50.759,0.0,,,
50.898,0.0,,,
51.055,0.0,,,
51.195,0.0,,,
51.320,0.0,,,
51.443,0.0,,,
51.598,0.0,,,
51.753,0.0,,,
51.895,0.0,,,
52.034,0.0,,,
52.189,0.0,,,
52.329,0.0,,,
52.453,0.0,,,
52.595,0.0,,,
52.734,0.0,,,
52.891,0.0,,,
53.031,0.0,,,
53.154,0.0,,,
53.308,0.0,,,
53.464,0.0,,,
53.588,0.0,,,
53.729,0.0,,,
53.867,0.0,,,
54.007,0.0,,,
54.147,0.0,,,
54.288,0.0,,,
54.443,0.0,,,
54.569,0.0,,,
54.693,0.0,,,
54.834,0.0,,,
54.974,0.0,,,
55.114,0.0,,,
55.239,0.0,,,
55.381,0.0,,,
55.520,0.0,,,
55.645,0.0,,,
55.769,0.0,,,
55.911,0.0,,,
56.035,0.0,,,
56.175,0.0,,,
56.316,0.0,,,
56.441,0.0,,,
56.582,0.0,,,
56.831,0.0,,,
56.987,0.0,,,
57.112,0.0,,,
57.253,0.0,,,
57.379,0.0,,,
57.505,0.0,,,
57.615,0.0,,,
57.755,0.0,,,
57.912,0.0,,,
58.052,0.0,,,
58.177,0.0,,,
58.314,0.0,,,
58.453,0.0,,,
58.577,0.0,,,
58.732,0.0,,,
58.855,0.0,,,
58.979,0.0,,,
59.088,0.0,,,
59.211,0.0,,,
59.352,0.0,,,
59.493,0.0,,,
59.648,0.0,,,
59.803,0.0,,,
59.958,0.0,,,
60.115,0.0,,,
60.255,0.0,,,
60.380,0.0,,,
60.534,0.0,,,
60.659,0.0,,,
60.785,0.0,,,
60.927,0.0,,,
61.052,0.0,,,
61.192,0.0,,,
61.331,0.0,,,
61.454,0.0,,,
61.592,0.0,,,
61.733,0.0,,,
61.903,0.0,,,
62.075,0.0,,,
62.199,0.0,,,
62.338,0.0,,,
62.477,0.0,,,
62.634,0.0,,,
62.776,0.0,,,
62.899,0.0,,,
63.040,0.0,,,
63.180,0.0,,,
63.306,0.0,,,
63.461,0.0,,,
63.602,0.0,,,
63.770,0.0,,,
63.912,0.0,,,
64.036,0.0,,,
64.177,0.0,,,
64.316,0.0,,,
64.440,0.0,,,
64.551,0.0,,,
64.689,0.0,,,
64.846,0.0,,,
64.986,0.0,,,
65.112,0.0,,,
65.253,0.0,,,
65.394,0.0,,,
65.548,0.0,,,
65.688,0.0,,,
65.813,0.0,,,
65.952,0.0,,,
66.092,0.0,,,
66.214,0.0,,,
66.355,0.0,,,
66.512,0.0,,,
66.653,0.0,,,
66.793,0.0,,,
66.932,0.0,,,
67.072,0.0,,,
67.197,0.0,,,
67.321,0.0,,,
67.463,0.0,,,
67.591,0.0,,,
67.729,0.0,,,
67.870,0.0,,,
68.028,0.0,,,
68.138,0.0,,,
68.262,0.0,,,
68.386,0.0,,,
68.541,0.0,,,
68.698,0.0,,,
68.838,0.0,,,
68.962,0.0,,,
69.086,0.0,,,
69.211,0.0,,,
69.369,0.0,,,
69.493,0.0,,,
69.632,0.0,,,
69.755,0.0,,,
69.894,0.0,,,
70.002,0.0,,,
70.129,0.0,,,
70.252,0.0,,,
70.372,0.0,,,
70.497,0.0,,,
70.639,0.0,,,
70.779,0.0,,,
70.902,0.0,,,
71.043,0.0,,,
71.182,0.0,,,
71.305,0.0,,,
71.445,0.0,,,
71.569,0.0,,,
71.707,0.0,,,
71.849,0.0,,,
71.972,0.0,,,
72.114,0.0,,,
72.254,0.0,,,
72.410,0.0,,,
72.518,0.0,,,
72.658,0.0,,,
72.783,0.0,,,
72.924,0.0,,,
73.049,0.0,,,
73.188,0.0,,,
73.314,0.0,,,
73.452,0.0,,,
73.593,0.0,,,
73.716,0.0,,,
73.855,0.0,,,
73.995,0.0,,,
74.120,0.0,,,
74.246,0.0,,,
74.388,0.0,,,
74.514,0.0,,,
74.670,0.0,,,
74.794,0.0,,,
74.932,0.0,,,
75.070,0.0,,,
75.193,0.0,,,
75.317,0.0,,,
75.443,0.0,,,
75.583,0.0,,,
75.737,0.0,,,
75.893,0.0,,,
76.051,0.0,,,
76.191,0.0,,,
76.362,0.0,,,
76.504,0.0,,,
76.660,0.0,,,
76.814,0.0,,,
76.953,0.0,,,
77.097,0.0,,,
77.268,0.0,,,
77.439,0.0,,,
77.595,0.0,,,
77.736,0.0,,,
77.908,0.0,,,
78.076,0.0,,,
78.245,0.0,,,
78.402,0.0,,,
78.574,0.0,,,
78.714,0.0,,,
78.868,0.0,,,
79.025,0.0,,,
79.212,0.0,,,
79.384,0.0,,,
79.507,0.0,,,
79.648,0.0,,,
79.790,0.0,,,
79.913,0.0,,,
80.051,0.0,,,
80.190,0.0,,,
80.345,0.0,,,
80.485,0.0,,,
80.610,0.0,,,
80.734,0.0,,,
80.891,0.0,,,
81.018,0.0,,,
81.159,0.0,,,
81.283,0.0,,,
81.408,0.0,,,
81.563,0.0,,,
81.688,0.0,,,
81.814,0.0,,,
81.953,0.0,,,
82.091,0.0,,,
82.230,0.0,,,
82.355,0.0,,,
82.493,0.0,,,
82.634,0.0,,,
82.758,0.0,,,
82.883,0.0,,,
83.007,0.0,,,
83.164,0.0,,,
83.289,0.0,,,
83.398,0.0,,,
83.522,0.0,,,
83.663,0.0,,,
83.804,0.0,,,
83.960,0.0,,,
84.100,0.0,,,
84.226,0.0,,,
84.365,0.0,,,
84.507,0.0,,,
84.632,0.0,,,
84.772,0.0,,,
84.930,0.0,,,
85.099,0.0,,,
85.272,0.0,,,
85.429,0.0,,,
85.616,0.0,,,
85.772,0.0,,,
85.912,0.0,,,
86.070,0.0,,,
86.241,0.0,,,
86.413,0.0,,,
86.582,0.0,,,
86.755,0.0,,,
86.940,0.0,,,
87.080,0.0,,,
87.206,0.0,,,
87.362,0.0,,,
87.549,0.0,,,
87.686,0.0,,,
87.812,0.0,,,
87.969,0.0,,,
88.125,0.0,,,
88.282,0.0,,,
88.423,0.0,,,
88.548,0.0,,,
88.721,0.0,,,
88.892,0.0,,,
89.047,0.0,,,
89.235,0.0,,,
89.390,0.0,,,
89.561,0.0,,,
89.718,0.0,,,
89.872,0.0,,,
90.061,0.0,,,
90.200,0.0,,,
90.373,0.0,,,
90.512,0.0,,,
90.667,0.0,,,
90.824,0.0,,,
90.966,0.0,,,
91.136,0.0,,,
91.306,0.0,,,
91.463,0.0,,,
91.633,0.0,,,
91.805,0.0,,,
91.964,0.0,,,
92.103,0.0,,,
92.276,0.0,,,
92.449,0.0,,,
92.605,0.0,,,
92.778,0.0,,,
92.903,0.0,,,
93.059,0.0,,,
93.215,0.0,,,
93.369,0.0,,,
93.509,0.0,,,
93.650,0.0,,,
93.822,0.0,,,
93.980,0.0,,,
94.137,0.0,,,
94.276,0.0,,,
94.434,0.0,,,
94.620,0.0,,,
94.744,0.0,,,
94.916,0.0,,,
95.073,0.0,,,
95.260,0.0,,,
95.418,0.0,,,
95.575,0.0,,,
95.745,0.0,,,
95.916,0.0,,,
96.057,0.0,,,
96.230,0.0,,,
96.387,0.0,,,
96.558,0.0,,,
96.729,0.0,,,
96.885,0.0,,,
97.026,0.0,,,
97.166,0.0,,,
97.319,0.0,,,
97.473,0.0,,,
97.628,0.0,,,
97.799,0.0,,,
97.956,0.0,,,
98.096,0.0,,,
98.235,0.0,,,
98.390,0.0,,,
98.548,0.0,,,
98.672,0.0,,,
98.826,0.0,,,
98.968,0.0,,,
99.139,0.0,,,
99.280,0.0,,,
99.434,0.0,,,
99.559,0.0,,,
99.714,0.0,,,
99.870,0.0,,,
100.012,0.0,,,
100.169,0.0,,,
100.340,0.0,,,
100.495,0.0,,,
100.654,0.0,,,
100.812,0.0,,,
100.967,0.0,,,
101.108,0.0,,,
101.266,0.0,,,
101.422,0.0,,,
101.579,0.0,,,
101.733,0.0,,,
101.905,0.0,,,
102.075,0.0,,,
102.216,0.0,,,
102.386,0.0,,,
102.557,0.0,,,
102.711,0.0,,,
102.882,0.0,,,
103.055,0.0,,,
103.227,0.0,,,
103.384,0.0,,,
103.540,0.0,,,
103.726,0.0,,,
103.849,0.0,,,
103.989,0.0,,,
104.146,0.0,,,
104.314,0.0,,,
104.470,0.0,,,
104.627,0.0,,,
104.798,0.0,,,
104.956,0.0,,,
105.128,0.0,,,
105.284,0.0,,,
105.440,0.0,,,
105.595,0.0,,,
105.765,0.0,,,
105.905,0.0,,,
106.094,0.0,,,
106.265,0.0,,,
106.391,0.0,,,
106.559,0.0,,,
106.698,0.0,,,
106.840,0.0,,,
106.996,0.0,,,
107.135,0.0,,,
107.308,0.0,,,
107.464,0.0,,,
107.603,0.0,,,
107.746,0.0,,,
107.900,0.0,,,
108.073,0.0,,,
108.229,0.0,,,
108.401,0.0,,,
108.573,0.0,,,
108.744,0.0,,,
108.899,0.0,,,
109.052,0.0,,,
109.206,0.0,,,
109.378,0.0,,,
109.516,0.0,,,
109.671,0.0,,,
109.826,0.0,,,
109.983,0.0,,,
110.139,0.0,,,
110.280,0.0,,,
110.453,0.0,,,
110.609,0.0,,,
110.779,0.0,,,
110.951,0.0,,,
111.122,0.0,,,
111.292,0.0,,,
111.451,0.0,,,
111.621,0.0,,,
111.778,0.0,,,
111.935,0.0,,,
112.058,0.0,,,
112.230,0.0,,,
112.384,0.0,,,
112.524,0.0,,,
112.664,0.0,,,
112.823,0.0,,,
112.963,0.0,,,
113.088,0.0,,,
113.259,0.0,,,
113.429,0.0,,,
113.585,0.0,,,
113.771,0.0,,,
113.942,0.0,,,
114.069,0.0,,,
114.240,0.0,,,
114.397,0.0,,,
114.567,0.0,,,
114.692,0.0,,,
114.846,0.0,,,
115.000,0.0,,,
115.171,0.0,,,
115.330,0.0,,,
115.501,0.0,,,
115.670,0.0,,,
115.840,0.0,,,
116.009,0.0,,,
116.165,0.0,,,
116.305,0.0,,,
116.476,0.0,,,
116.648,0.0,,,
116.804,0.0,,,
116.976,0.0,,,
117.150,0.0,,,
117.306,0.0,,,
117.447,0.0,,,
117.604,0.0,,,
117.759,0.0,,,
117.914,0.0,,,
118.086,0.0,,,
118.240,0.0,,,
118.410,0.0,,,
118.551,0.0,,,
118.707,0.0,,,
118.861,0.0,,,
119.017,0.0,,,
119.174,0.0,,,
119.361,0.0,,,
119.534,0.0,,,
119.689,0.0,,,
119.860,0.0,,,
120.015,0.0,,,
120.188,0.0,,,
120.343,0.0,,,
120.502,0.0,,,
120.671,0.0,,,
120.828,0.0,,,
120.969,0.0,,,
121.124,0.0,,,
121.280,0.0,,,
121.438,0.0,,,
121.626,0.0,,,
121.767,0.0,,,
121.891,0.0,,,
122.076,0.0,,,
122.200,0.0,,,
122.324,0.0,,,
122.498,0.0,,,
122.667,0.0,,,
122.839,0.0,,,
122.995,0.0,,,
123.151,0.0,,,
123.305,0.0,,,
123.460,0.0,,,
123.646,0.0,,,
123.800,0.0,,,
123.943,0.0,,,
124.100,0.0,,,
124.239,0.0,,,
124.409,0.0,,,
124.533,0.0,,,
124.718,0.0,,,
124.874,0.0,,,
125.015,0.0,,,
125.168,0.0,,,
125.325,0.0,,,
125.482,0.0,,,
125.638,0.0,,,
125.795,0.0,,,
125.981,0.0,,,
126.153,0.0,,,
126.324,0.0,,,
126.496,0.0,,,
126.683,0.0,,,
126.854,0.0,,,
127.011,0.0,,,
127.165,0.0,,,
127.353,0.0,,,
127.494,0.0,,,
127.652,0.0,,,
127.837,0.0,,,
127.993,0.0,,,
128.119,0.0,,,
128.275,0.0,,,
128.460,0.0,,,
128.601,0.0,,,
128.758,0.0,,,
128.930,0.0,,,
129.069,0.0,,,
129.225,0.0,,,
129.366,0.0,,,
129.492,0.0,,,
129.649,0.0,,,
129.804,0.0,,,
129.961,0.0,,,
130.132,0.0,,,
130.304,0.0,,,
130.474,0.0,,,
130.629,0.0,,,
130.785,0.0,,,
130.940,0.0,,,
131.113,0.0,,,
131.286,0.0,,,
131.441,0.0,,,
131.578,0.0,,,
131.734,0.0,,,
131.874,0.0,,,
132.045,0.0,,,
132.184,0.0,,,
132.340,0.0,,,
132.497,0.0,,,
132.652,0.0,,,
132.809,0.0,,,
132.949,0.0,,,
133.106,0.0,,,
133.291,0.0,,,
133.415,0.0,,,
133.584,0.0,,,
133.754,0.0,,,
133.909,0.0,,,
134.096,0.0,,,
134.252,0.0,,,
134.392,0.0,,,
134.566,0.0,,,
134.734,0.0,,,
134.889,0.0,,,
135.015,0.0,,,
135.156,0.0,,,
135.311,0.0,,,
135.500,0.0,,,
135.655,0.0,,,
135.796,0.0,,,
135.967,0.0,,,
136.108,0.0,,,
136.276,0.0,,,
136.417,0.0,,,
136.571,0.0,,,
136.726,0.0,,,
136.898,0.0,,,
137.024,0.0,,,
137.196,0.0,,,
137.366,0.0,,,
137.522,0.0,,,
137.707,0.0,,,
137.861,0.0,,,
138.046,0.0,,,
138.201,0.0,,,
138.353,0.0,,,
138.512,0.0,,,
138.666,0.0,,,
138.843,0.0,,,
139.010,0.0,,,
139.181,0.0,,,
139.350,0.0,,,
139.505,0.0,,,
139.678,0.0,,,
139.819,0.0,,,
139.974,0.0,,,
140.146,0.0,,,
140.317,0.0,,,
140.474,0.0,,,
140.614,0.0,,,
140.786,0.0,,,
140.960,0.0,,,
141.116,0.0,,,
141.255,0.0,,,
141.411,0.0,,,
141.582,0.0,,,
141.753,0.0,,,
141.924,0.0,,,
142.084,0.0,,,
142.256,0.0,,,
142.396,0.0,,,
142.553,0.0,,,
142.706,0.0,,,
142.862,0.0,,,
143.047,0.0,,,
143.205,0.0,,,
143.360,0.0,,,
143.536,0.0,,,
143.722,0.0,,,
143.908,0.0,,,
144.097,0.0,,,
144.267,0.0,,,
144.437,0.0,,,
144.595,0.0,,,
144.768,0.0,,,
144.923,0.0,,,
