timestamp,joint,angle
17.509,elbow_R_flex,63.7
17.666,elbow_R_flex,63.9
17.837,elbow_R_flex,64.8
18.006,elbow_R_flex,64.9
18.177,elbow_R_flex,64.6
18.349,elbow_R_flex,64.4
18.504,elbow_R_flex,64.4
18.677,elbow_R_flex,65.0
18.802,elbow_R_flex,67.5
18.958,elbow_R_flex,68.8
19.112,elbow_R_flex,69.1
19.267,elbow_R_flex,68.5
19.408,elbow_R_flex,113.7
19.549,elbow_R_flex,110.9
19.720,elbow_R_flex,120.1
19.876,elbow_R_flex,128.5
20.030,elbow_R_flex,131.3
20.188,elbow_R_flex,133.1
20.313,elbow_R_flex,135.1
20.500,elbow_R_flex,133.7
20.643,elbow_R_flex,137.3
20.798,elbow_R_flex,131.7
20.956,elbow_R_flex,125.5
21.128,elbow_R_flex,63.8
21.283,elbow_R_flex,67.0
21.439,elbow_R_flex,65.1
21.611,elbow_R_flex,69.6
21.782,elbow_R_flex,68.3
21.937,elbow_R_flex,67.9
22.077,elbow_R_flex,66.2
22.232,elbow_R_flex,65.5
22.357,elbow_R_flex,64.5
22.514,elbow_R_flex,64.2
22.669,elbow_R_flex,63.6
22.825,elbow_R_flex,63.1
22.963,elbow_R_flex,63.0
23.132,elbow_R_flex,62.8
23.304,elbow_R_flex,62.5
23.427,elbow_R_flex,62.4
23.585,elbow_R_flex,62.4
23.754,elbow_R_flex,62.6
23.927,elbow_R_flex,63.2
24.068,elbow_R_flex,63.6
24.192,elbow_R_flex,63.5
24.332,elbow_R_flex,62.7
24.472,elbow_R_flex,63.2
24.597,elbow_R_flex,62.1
24.739,elbow_R_flex,62.0
24.863,elbow_R_flex,62.0
24.987,elbow_R_flex,62.1
25.144,elbow_R_flex,62.2
25.268,elbow_R_flex,62.0
25.394,elbow_R_flex,62.3
25.550,elbow_R_flex,62.5
25.703,elbow_R_flex,62.4
25.843,elbow_R_flex,62.7
26.012,elbow_R_flex,62.1
26.167,elbow_R_flex,62.1
26.308,elbow_R_flex,62.1
26.447,elbow_R_flex,62.2
26.587,elbow_R_flex,62.7
26.710,elbow_R_flex,62.6
26.852,elbow_R_flex,62.6
26.975,elbow_R_flex,62.6
27.117,elbow_R_flex,62.4
27.274,elbow_R_flex,62.1
27.414,elbow_R_flex,61.6
27.541,elbow_R_flex,61.8
27.681,elbow_R_flex,61.7
27.823,elbow_R_flex,60.9
27.994,elbow_R_flex,60.8
28.119,elbow_R_flex,60.7
28.244,elbow_R_flex,60.7
28.384,elbow_R_flex,61.5
28.524,elbow_R_flex,61.5
28.647,elbow_R_flex,61.6
28.788,elbow_R_flex,61.8
28.914,elbow_R_flex,62.0
29.087,elbow_R_flex,61.6
29.227,elbow_R_flex,61.8
29.350,elbow_R_flex,61.7
29.490,elbow_R_flex,61.4
29.614,elbow_R_flex,62.0
29.755,elbow_R_flex,62.0
29.897,elbow_R_flex,62.0
30.037,elbow_R_flex,62.0
30.163,elbow_R_flex,61.6
30.288,elbow_R_flex,61.4
30.426,elbow_R_flex,60.8
30.567,elbow_R_flex,61.3
30.691,elbow_R_flex,61.4
30.831,elbow_R_flex,61.7
30.973,elbow_R_flex,63.1
31.113,elbow_R_flex,63.0
31.270,elbow_R_flex,62.9
31.395,elbow_R_flex,61.7
31.534,elbow_R_flex,62.6
31.673,elbow_R_flex,62.7
31.798,elbow_R_flex,62.9
31.924,elbow_R_flex,62.9
32.063,elbow_R_flex,62.7
32.204,elbow_R_flex,62.8
32.342,elbow_R_flex,62.7
32.469,elbow_R_flex,63.1
32.608,elbow_R_flex,62.5
32.747,elbow_R_flex,61.5
32.872,elbow_R_flex,62.2
32.998,elbow_R_flex,67.0
33.108,elbow_R_flex,68.0
33.249,elbow_R_flex,69.7
33.406,elbow_R_flex,68.1
33.543,elbow_R_flex,67.2
33.669,elbow_R_flex,56.7
33.778,elbow_R_flex,54.4
33.919,elbow_R_flex,57.5
34.076,elbow_R_flex,58.1
34.216,elbow_R_flex,61.8
34.341,elbow_R_flex,64.2
34.466,elbow_R_flex,67.9
34.591,elbow_R_flex,68.5
34.746,elbow_R_flex,67.0
34.889,elbow_R_flex,64.8
35.014,elbow_R_flex,65.5
35.171,elbow_R_flex,66.6
35.328,elbow_R_flex,66.6
35.469,elbow_R_flex,65.8
35.610,elbow_R_flex,65.6
35.752,elbow_R_flex,65.8
35.876,elbow_R_flex,65.4
36.014,elbow_R_flex,65.1
36.153,elbow_R_flex,65.1
36.279,elbow_R_flex,64.7
36.418,elbow_R_flex,65.2
36.558,elbow_R_flex,65.0
36.685,elbow_R_flex,64.3
36.825,elbow_R_flex,64.3
36.950,elbow_R_flex,64.6
37.091,elbow_R_flex,65.3
37.215,elbow_R_flex,64.9
37.353,elbow_R_flex,64.6
37.491,elbow_R_flex,64.7
37.618,elbow_R_flex,64.0
37.772,elbow_R_flex,64.1
37.928,elbow_R_flex,64.2
38.053,elbow_R_flex,64.5
38.197,elbow_R_flex,65.5
38.289,elbow_R_flex,65.1
38.460,elbow_R_flex,65.2
38.600,elbow_R_flex,65.2
38.724,elbow_R_flex,65.2
38.866,elbow_R_flex,64.9
39.010,elbow_R_flex,64.7
39.164,elbow_R_flex,64.9
39.304,elbow_R_flex,65.0
39.427,elbow_R_flex,65.4
39.568,elbow_R_flex,64.9
39.710,elbow_R_flex,65.4
39.866,elbow_R_flex,65.3
40.005,elbow_R_flex,64.2
40.131,elbow_R_flex,64.2
40.271,elbow_R_flex,64.1
40.411,elbow_R_flex,64.8
40.535,elbow_R_flex,64.6
40.659,elbow_R_flex,64.7
40.801,elbow_R_flex,66.1
40.942,elbow_R_flex,65.0
41.109,elbow_R_flex,64.9
41.235,elbow_R_flex,64.9
41.375,elbow_R_flex,65.2
41.515,elbow_R_flex,65.6
41.639,elbow_R_flex,64.9
41.779,elbow_R_flex,64.6
41.935,elbow_R_flex,64.3
42.061,elbow_R_flex,64.2
42.217,elbow_R_flex,63.9
42.343,elbow_R_flex,63.6
42.469,elbow_R_flex,63.5
42.650,elbow_R_flex,63.2
42.813,elbow_R_flex,63.0
42.952,elbow_R_flex,63.5
43.108,elbow_R_flex,63.5
43.247,elbow_R_flex,63.8
43.384,elbow_R_flex,63.7
43.554,elbow_R_flex,64.2
43.679,elbow_R_flex,64.0
43.801,elbow_R_flex,64.0
43.943,elbow_R_flex,64.0
44.083,elbow_R_flex,63.6
44.209,elbow_R_flex,63.5
44.348,elbow_R_flex,64.2
44.472,elbow_R_flex,63.5
44.613,elbow_R_flex,63.4
44.750,elbow_R_flex,63.1
44.873,elbow_R_flex,63.1
44.996,elbow_R_flex,63.1
45.120,elbow_R_flex,63.5
45.245,elbow_R_flex,63.3
45.384,elbow_R_flex,63.4
45.493,elbow_R_flex,64.1
45.615,elbow_R_flex,63.6
45.737,elbow_R_flex,64.1
45.864,elbow_R_flex,64.1
45.986,elbow_R_flex,63.3
46.126,elbow_R_flex,63.4
46.265,elbow_R_flex,63.3
46.389,elbow_R_flex,63.3
46.529,elbow_R_flex,63.4
46.653,elbow_R_flex,63.4
46.809,elbow_R_flex,64.2
0.365,hip_L_flex,55.0
0.536,hip_L_flex,54.1
0.645,hip_L_flex,53.0
0.801,hip_L_flex,52.4
0.956,hip_L_flex,52.1
1.080,hip_L_flex,52.2
1.237,hip_L_flex,52.3
1.361,hip_L_flex,52.3
1.485,hip_L_flex,52.6
1.625,hip_L_flex,52.7
1.765,hip_L_flex,52.9
1.889,hip_L_flex,53.7
2.031,hip_L_flex,53.8
2.156,hip_L_flex,54.0
2.298,hip_L_flex,54.1
2.404,hip_L_flex,53.8
2.532,hip_L_flex,53.5
2.672,hip_L_flex,53.6
2.794,hip_L_flex,54.0
2.935,hip_L_flex,54.0
3.074,hip_L_flex,54.5
3.197,hip_L_flex,54.7
3.339,hip_L_flex,54.5
3.479,hip_L_flex,54.8
3.604,hip_L_flex,54.7
3.746,hip_L_flex,55.1
3.870,hip_L_flex,56.8
4.011,hip_L_flex,59.7
4.152,hip_L_flex,61.3
4.275,hip_L_flex,58.8
4.447,hip_L_flex,59.1
4.618,hip_L_flex,58.2
4.775,hip_L_flex,56.2
